source,ensembl,opentargets,uniprot,taxon,prefname
Orphanet_2289,ENSG00000144285,http://purl.uniprot.org/opentargets/ENSG00000143839,http://purl.uniprot.org/uniprot/P00797,http://purl.uniprot.org/taxonomy/9606,Renin
Orphanet_2289,ENSG00000196876,http://purl.uniprot.org/opentargets/ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
Orphanet_2289,ENSG00000111262,http://purl.uniprot.org/opentargets/ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
Orphanet_2289,ENSG00000105409,http://purl.uniprot.org/opentargets/ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
Orphanet_2290,ENSG00000119888,http://purl.uniprot.org/opentargets/ENSG00000162009,http://purl.uniprot.org/uniprot/P35346,http://purl.uniprot.org/taxonomy/9606,Somatostatin receptor type 5
Orphanet_2290,ENSG00000092969,http://purl.uniprot.org/opentargets/ENSG00000165029,http://purl.uniprot.org/uniprot/O95477,http://purl.uniprot.org/taxonomy/9606,Phospholipid-transporting ATPase ABCA1
Orphanet_2290,ENSG00000104267,http://purl.uniprot.org/opentargets/ENSG00000165731,http://purl.uniprot.org/uniprot/P07949,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase receptor Ret
Orphanet_2290,ENSG00000119699,http://purl.uniprot.org/opentargets/ENSG00000168398,http://purl.uniprot.org/uniprot/P30411,http://purl.uniprot.org/taxonomy/9606,B2 bradykinin receptor
Orphanet_2290,ENSG00000165731,http://purl.uniprot.org/opentargets/ENSG00000168418,http://purl.uniprot.org/uniprot/Q8TDN1,http://purl.uniprot.org/taxonomy/9606,Voltage-gated potassium channel regulatory subunit KCNG4
Orphanet_2290,ENSG00000061918,http://purl.uniprot.org/opentargets/ENSG00000169031,http://purl.uniprot.org/uniprot/Q01955,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(IV) chain
Orphanet_2290,ENSG00000157404,http://purl.uniprot.org/opentargets/ENSG00000169174,http://purl.uniprot.org/uniprot/Q8NBP7,http://purl.uniprot.org/taxonomy/9606,Proprotein convertase subtilisin/kexin type 9
Orphanet_2290,ENSG00000143839,http://purl.uniprot.org/opentargets/ENSG00000171298,http://purl.uniprot.org/uniprot/P10253,http://purl.uniprot.org/taxonomy/9606,Lysosomal alpha-glucosidase
Orphanet_2290,ENSG00000196549,http://purl.uniprot.org/opentargets/ENSG00000171791,http://purl.uniprot.org/uniprot/P10415,http://purl.uniprot.org/taxonomy/9606,Apoptosis regulator Bcl-2
Orphanet_2290,ENSG00000001626,http://purl.uniprot.org/opentargets/ENSG00000172037,http://purl.uniprot.org/uniprot/P55268,http://purl.uniprot.org/taxonomy/9606,Laminin subunit beta-2
Orphanet_2290,ENSG00000126351,http://purl.uniprot.org/opentargets/ENSG00000173826,http://purl.uniprot.org/uniprot/Q9H252,http://purl.uniprot.org/taxonomy/9606,Voltage-gated inwardly rectifying potassium channel KCNH6
Orphanet_2290,ENSG00000105639,http://purl.uniprot.org/opentargets/ENSG00000175535,http://purl.uniprot.org/uniprot/P16233,http://purl.uniprot.org/taxonomy/9606,Pancreatic triacylglycerol lipase
Orphanet_2290,ENSG00000066230,http://purl.uniprot.org/opentargets/ENSG00000182326,http://purl.uniprot.org/uniprot/P09871,http://purl.uniprot.org/taxonomy/9606,Complement C1s subcomponent
Orphanet_2290,ENSG00000101213,http://purl.uniprot.org/opentargets/ENSG00000182389,http://purl.uniprot.org/uniprot/O00305,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit beta-4
Orphanet_2578,ENSG00000091831,http://purl.uniprot.org/opentargets/ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
Orphanet_2578,ENSG00000204231,http://purl.uniprot.org/opentargets/ENSG00000183960,http://purl.uniprot.org/uniprot/Q96L42,http://purl.uniprot.org/taxonomy/9606,Voltage-gated delayed rectifier potassium channel KCNH8
Orphanet_2578,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000186951,http://purl.uniprot.org/uniprot/Q07869,http://purl.uniprot.org/taxonomy/9606,Peroxisome proliferator-activated receptor alpha
Orphanet_2578,ENSG00000139842,http://purl.uniprot.org/opentargets/ENSG00000187266,http://purl.uniprot.org/uniprot/P19235,http://purl.uniprot.org/taxonomy/9606,Erythropoietin receptor
Orphanet_2578,ENSG00000165731,http://purl.uniprot.org/opentargets/ENSG00000187498,http://purl.uniprot.org/uniprot/P02462,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(IV) chain
Orphanet_2578,ENSG00000157404,http://purl.uniprot.org/opentargets/ENSG00000188153,http://purl.uniprot.org/uniprot/P29400,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-5(IV) chain
Orphanet_2578,ENSG00000131759,http://purl.uniprot.org/opentargets/ENSG00000188536,http://purl.uniprot.org/uniprot/P69905,http://purl.uniprot.org/taxonomy/9606,Hemoglobin subunit alpha
Orphanet_2578,ENSG00000109163,http://purl.uniprot.org/opentargets/ENSG00000196549,http://purl.uniprot.org/uniprot/P08473,http://purl.uniprot.org/taxonomy/9606,Neprilysin
Orphanet_2578,ENSG00000168418,http://purl.uniprot.org/opentargets/ENSG00000196569,http://purl.uniprot.org/uniprot/P24043,http://purl.uniprot.org/taxonomy/9606,Laminin subunit alpha-2
Orphanet_2578,ENSG00000138039,http://purl.uniprot.org/opentargets/ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
Orphanet_280406,ENSG00000073756,http://purl.uniprot.org/opentargets/ENSG00000197891,http://purl.uniprot.org/uniprot/Q96S37,http://purl.uniprot.org/taxonomy/9606,Solute carrier family 22 member 12
Orphanet_280406,ENSG00000081052,http://purl.uniprot.org/opentargets/ENSG00000198216,http://purl.uniprot.org/uniprot/Q15878,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent R-type calcium channel subunit alpha-1E
Orphanet_280406,ENSG00000113721,http://purl.uniprot.org/opentargets/ENSG00000198793,http://purl.uniprot.org/uniprot/P42345,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase mTOR
Orphanet_280406,ENSG00000165731,http://purl.uniprot.org/opentargets/ENSG00000204231,http://purl.uniprot.org/uniprot/P28702,http://purl.uniprot.org/taxonomy/9606,Retinoic acid receptor RXR-beta
Orphanet_280406,ENSG00000143839,http://purl.uniprot.org/opentargets/ENSG00000206172,http://purl.uniprot.org/uniprot/P69905,http://purl.uniprot.org/taxonomy/9606,Hemoglobin subunit alpha
Orphanet_286,ENSG00000119699,http://purl.uniprot.org/opentargets/ENSG00000000938,http://purl.uniprot.org/uniprot/P09769,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Fgr
Orphanet_286,ENSG00000108821,http://purl.uniprot.org/opentargets/ENSG00000001626,http://purl.uniprot.org/uniprot/P13569,http://purl.uniprot.org/taxonomy/9606,Cystic fibrosis transmembrane conductance regulator
