radboudsource,sourceguid,target,targetguid
CHEMBL70418,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL70418,ENSG00000151834,http://purl.uniprot.org/uniprot/Q16445
CHEMBL70418,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL70418,ENSG00000182256,http://purl.uniprot.org/uniprot/P78334
CHEMBL70418,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL70418,ENSG00000163285,http://purl.uniprot.org/uniprot/P13637
CHEMBL802,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL802,ENSG00000069431,http://purl.uniprot.org/uniprot/P15056
CHEMBL830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL830,ENSG00000115758,http://purl.uniprot.org/uniprot/Q16552
CHEMBL862,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL862,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL862,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL862,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL862,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL862,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL1185,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1185,ENSG00000135312,http://purl.uniprot.org/uniprot/Q9UQD0
CHEMBL1185,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1185,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL1200384,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200384,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1732,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1732,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL1771,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1771,ENSG00000169313,http://purl.uniprot.org/uniprot/Q9NPF7
CHEMBL2103883,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103883,ENSG00000117400,http://purl.uniprot.org/uniprot/P07949
CHEMBL2107885,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107885,ENSG00000122194,http://purl.uniprot.org/uniprot/P51787
CHEMBL2110774,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110774,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL255863,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL255863,ENSG00000097007,http://purl.uniprot.org/uniprot/P24723
CHEMBL317094,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL317094,ENSG00000159640,http://purl.uniprot.org/uniprot/P28222
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000068024,http://purl.uniprot.org/uniprot/P30531
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000196591,http://purl.uniprot.org/uniprot/P10600
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000147099,http://purl.uniprot.org/uniprot/P00813
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000061273,http://purl.uniprot.org/uniprot/P21802
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000100429,http://purl.uniprot.org/uniprot/P42345
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000094631,http://purl.uniprot.org/uniprot/P13569
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000116478,http://purl.uniprot.org/uniprot/P24043
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000108840,http://purl.uniprot.org/uniprot/P27487
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000171720,http://purl.uniprot.org/uniprot/Q9Y2I1
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000048052,http://purl.uniprot.org/uniprot/P55268
CHEMBL343448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL343448,ENSG00000163517,http://purl.uniprot.org/uniprot/O96000
CHEMBL656,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL656,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL704,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL704,ENSG00000012779,http://purl.uniprot.org/uniprot/P31639
CHEMBL704,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL704,ENSG00000073756,http://purl.uniprot.org/uniprot/P14778
CHEMBL704,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL704,ENSG00000132170,http://purl.uniprot.org/uniprot/P21964
CHEMBL704,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL704,ENSG00000095303,http://purl.uniprot.org/uniprot/P10253
CHEMBL1168,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1168,ENSG00000159640,http://purl.uniprot.org/uniprot/P28222
CHEMBL1200376,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200376,ENSG00000113580,http://purl.uniprot.org/uniprot/P60880
CHEMBL1201506,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201506,ENSG00000105383,http://purl.uniprot.org/uniprot/P42345
CHEMBL1215,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1215,ENSG00000120907,http://purl.uniprot.org/uniprot/O43924
CHEMBL1215,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1215,ENSG00000170214,http://purl.uniprot.org/uniprot/P10912
CHEMBL1215,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1215,ENSG00000171873,http://purl.uniprot.org/uniprot/P18545
CHEMBL128,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL128,ENSG00000135312,http://purl.uniprot.org/uniprot/Q9UQD0
CHEMBL128,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL128,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL1289601,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1289601,ENSG00000102755,http://purl.uniprot.org/uniprot/P22607
CHEMBL1289601,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1289601,ENSG00000128052,http://purl.uniprot.org/uniprot/P06881
CHEMBL1289601,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1289601,ENSG00000037280,http://purl.uniprot.org/uniprot/Q03181
CHEMBL1492,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1492,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1888176,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1888176,ENSG00000133019,http://purl.uniprot.org/uniprot/P10600
CHEMBL1888176,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1888176,ENSG00000181072,http://purl.uniprot.org/uniprot/P02462
CHEMBL2107830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107830,ENSG00000140675,http://purl.uniprot.org/uniprot/P10827
CHEMBL2108724,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108724,ENSG00000112164,http://purl.uniprot.org/uniprot/P06280
CHEMBL27810,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27810,ENSG00000184160,http://purl.uniprot.org/uniprot/P01137
CHEMBL27810,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27810,ENSG00000150594,http://purl.uniprot.org/uniprot/P35499
CHEMBL27810,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27810,ENSG00000274286,http://purl.uniprot.org/uniprot/P00439
CHEMBL27810,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27810,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL27810,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL27810,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL3039545,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039545,ENSG00000105329,http://purl.uniprot.org/uniprot/P03372
CHEMBL3039545,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039545,ENSG00000092969,http://purl.uniprot.org/uniprot/Q01955
CHEMBL3039545,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039545,ENSG00000119699,http://purl.uniprot.org/uniprot/P42336
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000095464,http://purl.uniprot.org/uniprot/Q09470
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000115252,http://purl.uniprot.org/uniprot/Q13936
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000156973,http://purl.uniprot.org/uniprot/O00305
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000172572,http://purl.uniprot.org/uniprot/P02452
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000113448,http://purl.uniprot.org/uniprot/P49841
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000205268,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000112541,http://purl.uniprot.org/uniprot/P35462
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000133256,http://purl.uniprot.org/uniprot/P14867
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000138735,http://purl.uniprot.org/uniprot/P10827
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000185527,http://purl.uniprot.org/uniprot/P10253
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000065989,http://purl.uniprot.org/uniprot/P23415
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000073417,http://purl.uniprot.org/uniprot/P23415
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000123360,http://purl.uniprot.org/uniprot/O95136
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000139053,http://purl.uniprot.org/uniprot/O14561
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000154678,http://purl.uniprot.org/uniprot/P22607
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000184588,http://purl.uniprot.org/uniprot/Q6PIU1
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000132915,http://purl.uniprot.org/uniprot/Q04759
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000152270,http://purl.uniprot.org/uniprot/P00918
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000160191,http://purl.uniprot.org/uniprot/P04150
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000171408,http://purl.uniprot.org/uniprot/O75251
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000105650,http://purl.uniprot.org/uniprot/P11836
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000186642,http://purl.uniprot.org/uniprot/Q99835
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000113231,http://purl.uniprot.org/uniprot/P09237
CHEMBL932,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL932,ENSG00000112759,http://purl.uniprot.org/uniprot/P02452
CHEMBL1094966,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1094966,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL1096885,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1096885,ENSG00000131747,http://purl.uniprot.org/uniprot/P07949
CHEMBL1201222,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201222,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL1201222,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201222,ENSG00000165646,http://purl.uniprot.org/uniprot/P17787
CHEMBL1201222,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201222,ENSG00000142319,http://purl.uniprot.org/uniprot/P31645
CHEMBL121,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL121,ENSG00000132170,http://purl.uniprot.org/uniprot/P21964
CHEMBL1626,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1626,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1697737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697737,ENSG00000022355,http://purl.uniprot.org/uniprot/P11511
CHEMBL1697737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697737,ENSG00000113327,http://purl.uniprot.org/uniprot/P30518
CHEMBL1697737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697737,ENSG00000011677,http://purl.uniprot.org/uniprot/P51787
CHEMBL1697737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1697737,ENSG00000186297,http://purl.uniprot.org/uniprot/P61812
